Date,Product Name,Category,Region,Quantity Sold,Revenue,Profit,Inventory Level,Marketing Spend,Customer Rating,Discount Percentage,Seasonal Event Flag
2025-12-05,Holo-Knit Hoodie,Apparel,EMEA,54,3801.12,1761.69,1930,382.69,4.6,12.0,Holiday Season
2025-12-05,Holo-Knit Hoodie,Apparel,APAC,62,4314.66,2026.82,661,224.46,4.2,13.0,Holiday Season
2025-12-05,Holo-Knit Hoodie,Apparel,Latin America,41,2787.65,1232.26,6309,318.31,4.2,15.0,Holiday Season
2025-12-05,EcoTemp Thermostat,Home & Kitchen,North America,31,3384.94,871.05,9236,384.29,4.5,16.0,Holiday Season
2025-12-05,EcoTemp Thermostat,Home & Kitchen,EMEA,21,2293.02,561.18,11493,375.87,4.5,16.0,Holiday Season
2025-12-05,EcoTemp Thermostat,Home & Kitchen,APAC,21,2374.92,647.2,10636,359.39,4.9,13.0,Holiday Season
2025-12-05,EcoTemp Thermostat,Home & Kitchen,Latin America,15,1676.87,431.83,13458,300.51,4.2,14.0,Holiday Season
2025-12-05,GlowSerum v2,Beauty,North America,50,2124.58,1332.05,2531,170.7,4.3,15.0,Holiday Season
2025-12-05,GlowSerum v2,Beauty,EMEA,37,1646.17,1012.22,5542,316.26,4.8,11.0,Holiday Season
2025-12-05,GlowSerum v2,Beauty,APAC,43,1848.63,1098.43,4679,421.32,4.3,14.0,Holiday Season
2025-12-05,GlowSerum v2,Beauty,Latin America,36,1457.71,866.2,10793,206.49,4.8,19.0,Holiday Season
2025-12-05,Apex Yoga Mat,Sports,North America,30,971.76,513.25,8049,154.48,4.7,19.0,Holiday Season
2025-12-05,Apex Yoga Mat,Sports,EMEA,24,815.8,401.32,10928,314.25,4.3,15.0,Holiday Season
2025-12-05,Apex Yoga Mat,Sports,APAC,32,1049.34,536.75,8353,258.82,4.8,18.0,Holiday Season
2025-12-05,Apex Yoga Mat,Sports,Latin America,19,653.44,346.62,13528,163.56,4.4,14.0,Holiday Season
2025-12-06,Smart Pro Watch,Electronics,North America,50,8899.56,3333.12,5567,266.87,4.9,11.0,Holiday Season
2025-12-06,Smart Pro Watch,Electronics,EMEA,31,5517.72,2037.94,8209,279.82,4.2,11.0,Holiday Season
2025-12-06,Smart Pro Watch,Electronics,APAC,46,7911.6,2805.23,7104,186.49,4.1,14.0,Holiday Season
2025-12-06,Smart Pro Watch,Electronics,Latin America,32,5247.74,1640.97,11498,347.78,4.9,18.0,Holiday Season
2025-12-06,Neural Headset,Electronics,North America,62,14879.5,5521.27,5075,234.17,4.9,20.0,Holiday Season
2025-12-06,Neural Headset,Electronics,EMEA,47,11702.61,4548.69,8696,416.62,4.6,17.0,Holiday Season
2025-12-06,Neural Headset,Electronics,APAC,55,14354.52,6046.43,4534,233.46,4.2,13.0,Holiday Season
2025-12-06,Neural Headset,Electronics,Latin America,33,8810.71,3801.85,10128,236.09,4.3,11.0,Holiday Season
2025-12-06,AeroFit Runner Tee,Apparel,North America,110,3194.59,1563.27,202,367.03,4.7,17.0,Holiday Season
2025-12-06,AeroFit Runner Tee,Apparel,EMEA,77,2236.21,1109.51,1539,196.05,4.5,17.0,Holiday Season
2025-12-06,AeroFit Runner Tee,Apparel,APAC,118,3344.34,1600.88,915,367.73,4.1,19.0,Holiday Season
2025-12-06,AeroFit Runner Tee,Apparel,Latin America,47,1414.3,715.01,6102,165.9,4.8,14.0,Holiday Season
2025-12-06,Holo-Knit Hoodie,Apparel,North America,107,7018.32,3102.54,272,257.06,4.6,18.0,Holiday Season
2025-12-06,Holo-Knit Hoodie,Apparel,EMEA,64,4300.26,1957.85,1866,154.81,4.8,16.0,Holiday Season
2025-12-06,Holo-Knit Hoodie,Apparel,APAC,72,4895.39,2258.81,589,179.61,4.6,15.0,Holiday Season
2025-12-06,Holo-Knit Hoodie,Apparel,Latin America,54,3714.74,1708.81,6255,248.69,4.1,14.0,Holiday Season
2025-12-06,EcoTemp Thermostat,Home & Kitchen,North America,47,5437.48,1680.53,9189,364.94,5.0,11.0,Holiday Season
2025-12-06,EcoTemp Thermostat,Home & Kitchen,EMEA,26,3007.97,936.45,11467,174.7,4.8,11.0,Holiday Season
2025-12-06,EcoTemp Thermostat,Home & Kitchen,APAC,38,4346.87,1310.05,10598,292.2,4.3,12.0,Holiday Season
2025-12-06,EcoTemp Thermostat,Home & Kitchen,Latin America,25,2892.28,874.04,13433,273.56,4.4,11.0,Holiday Season
2025-12-06,GlowSerum v2,Beauty,North America,74,2996.4,1782.15,2457,417.89,4.4,19.0,Holiday Season
2025-12-06,GlowSerum v2,Beauty,EMEA,54,2294.54,1403.34,5488,325.43,4.7,15.0,Holiday Season
2025-12-06,GlowSerum v2,Beauty,APAC,73,3065.39,1891.33,4606,317.11,4.3,16.0,Holiday Season
2025-12-06,GlowSerum v2,Beauty,Latin America,33,1385.72,845.08,10760,182.96,4.8,16.0,Holiday Season
2025-12-06,Apex Yoga Mat,Sports,North America,49,1743.96,952.71,8000,421.7,4.5,11.0,Holiday Season
2025-12-06,Apex Yoga Mat,Sports,EMEA,29,1032.14,587.39,10899,155.42,4.4,11.0,Holiday Season
2025-12-06,Apex Yoga Mat,Sports,APAC,44,1548.41,832.18,8309,401.55,4.7,12.0,Holiday Season
2025-12-06,Apex Yoga Mat,Sports,Latin America,31,1016.55,529.28,13497,213.51,4.8,18.0,Holiday Season
2025-12-07,Smart Pro Watch,Electronics,North America,57,9461.53,3123.07,5510,275.08,4.6,17.0,Holiday Season
2025-12-07,Smart Pro Watch,Electronics,EMEA,55,9459.53,3320.43,8154,357.6,4.1,14.0,Holiday Season
2025-12-07,Smart Pro Watch,Electronics,APAC,51,8465.58,2805.15,7053,202.83,4.8,17.0,Holiday Season
2025-12-07,Smart Pro Watch,Electronics,Latin America,33,5939.7,2197.76,11465,448.49,5.0,10.0,Holiday Season
2025-12-07,Neural Headset,Electronics,North America,59,15398.49,6497.66,5016,204.48,4.2,13.0,Holiday Season
2025-12-07,Neural Headset,Electronics,EMEA,48,11807.61,4525.36,8648,329.98,4.7,18.0,Holiday Season
2025-12-07,Neural Headset,Electronics,APAC,57,14192.53,5543.91,4477,395.63,4.3,17.0,Holiday Season
2025-12-07,Neural Headset,Electronics,Latin America,36,9611.68,4163.25,10092,194.46,4.9,11.0,Holiday Season
2025-12-07,AeroFit Runner Tee,Apparel,North America,103,3135.45,1601.17,99,370.78,4.2,13.0,Holiday Season
2025-12-07,AeroFit Runner Tee,Apparel,EMEA,69,2124.59,1095.47,1470,253.59,4.1,12.0,Holiday Season
2025-12-07,AeroFit Runner Tee,Apparel,APAC,113,3202.63,1533.14,802,351.76,5.0,19.0,Holiday Season
2025-12-07,AeroFit Runner Tee,Apparel,Latin America,49,1491.62,749.48,6053,225.36,4.8,13.0,Holiday Season
2025-12-07,Holo-Knit Hoodie,Apparel,North America,116,7979.8,3691.84,156,449.94,4.1,14.0,Holiday Season
2025-12-07,Holo-Knit Hoodie,Apparel,EMEA,71,4543.43,1906.76,1795,323.96,4.2,20.0,Holiday Season
2025-12-07,Holo-Knit Hoodie,Apparel,APAC,108,7602.25,3604.32,481,441.66,4.4,12.0,Holiday Season
2025-12-07,Holo-Knit Hoodie,Apparel,Latin America,58,3989.9,1815.99,6197,344.7,4.3,14.0,Holiday Season
2025-12-07,EcoTemp Thermostat,Home & Kitchen,North America,35,3730.71,952.71,9154,192.84,4.5,18.0,Holiday Season
2025-12-07,EcoTemp Thermostat,Home & Kitchen,EMEA,38,4050.49,990.66,11429,384.24,4.1,18.0,Holiday Season
2025-12-07,EcoTemp Thermostat,Home & Kitchen,APAC,26,2974.17,903.61,10572,170.86,4.6,12.0,Holiday Season
2025-12-07,EcoTemp Thermostat,Home & Kitchen,Latin America,26,2805.18,682.62,13407,378.88,4.7,17.0,Holiday Season
2025-12-07,GlowSerum v2,Beauty,North America,70,2799.44,1707.7,2387,167.81,4.9,20.0,Holiday Season
2025-12-07,GlowSerum v2,Beauty,EMEA,56,2407.52,1523.09,5432,178.38,4.8,14.0,Holiday Season
2025-12-07,GlowSerum v2,Beauty,APAC,64,2591.48,1531.14,4542,402.14,4.9,19.0,Holiday Season
2025-12-07,GlowSerum v2,Beauty,Latin America,39,1715.66,1045.05,10721,342.9,4.6,12.0,Holiday Season
2025-12-07,Apex Yoga Mat,Sports,North America,53,1865.13,1073.06,7947,201.01,4.8,12.0,Holiday Season
2025-12-07,Apex Yoga Mat,Sports,EMEA,43,1444.44,769.67,10856,291.67,4.5,16.0,Holiday Season
2025-12-07,Apex Yoga Mat,Sports,APAC,55,1891.53,1017.2,8254,418.1,4.1,14.0,Holiday Season
2025-12-07,Apex Yoga Mat,Sports,Latin America,27,928.57,472.45,13470,312.87,4.4,14.0,Holiday Season
2025-12-08,Smart Pro Watch,Electronics,North America,46,7359.63,2212.55,5464,349.34,4.3,20.0,Holiday Season
2025-12-08,Smart Pro Watch,Electronics,EMEA,33,5543.72,1820.34,8121,374.26,4.9,16.0,Holiday Season
2025-12-08,Smart Pro Watch,Electronics,APAC,39,6863.66,2507.41,7014,265.85,4.7,12.0,Holiday Season
2025-12-08,Smart Pro Watch,Electronics,Latin America,22,3607.82,1108.54,11443,317.61,4.8,18.0,Holiday Season
2025-12-08,Neural Headset,Electronics,North America,53,13514.55,5492.06,4963,291.03,4.8,15.0,Holiday Season
2025-12-08,Neural Headset,Electronics,EMEA,34,8975.7,3820.87,8614,220.02,4.8,12.0,Holiday Season
2025-12-08,Neural Headset,Electronics,APAC,41,10823.64,4618.07,4436,223.09,4.7,12.0,Holiday Season
2025-12-08,Neural Headset,Electronics,Latin America,29,7394.75,2953.34,10063,366.22,4.3,15.0,Holiday Season
2025-12-08,AeroFit Runner Tee,Apparel,North America,90,2739.72,1402.94,9,308.55,4.6,13.0,Holiday Season
2025-12-08,AeroFit Runner Tee,Apparel,EMEA,50,1452.09,693.86,1420,233.73,4.6,17.0,Holiday Season
2025-12-08,AeroFit Runner Tee,Apparel,APAC,63,1851.67,914.49,739,221.72,4.5,16.0,Holiday Season
2025-12-08,AeroFit Runner Tee,Apparel,Latin America,42,1234.45,536.16,6011,441.84,4.3,16.0,Holiday Season
2025-12-08,Holo-Knit Hoodie,Apparel,North America,76,5471.32,2668.25,80,269.63,4.3,10.0,Holiday Season
2025-12-08,Holo-Knit Hoodie,Apparel,EMEA,50,3599.55,1760.04,1745,158.93,4.8,10.0,Holiday Season
2025-12-08,Holo-Knit Hoodie,Apparel,APAC,86,5847.27,2660.49,395,364.65,4.4,15.0,Holiday Season
2025-12-08,Holo-Knit Hoodie,Apparel,Latin America,46,3054.02,1357.46,6151,163.08,4.3,17.0,Holiday Season
2025-12-08,EcoTemp Thermostat,Home & Kitchen,North America,31,3384.94,855.47,9123,446.62,4.5,16.0,Holiday Season
2025-12-08,EcoTemp Thermostat,Home & Kitchen,EMEA,27,2913.08,746.7,11402,242.17,4.3,17.0,Holiday Season
2025-12-08,EcoTemp Thermostat,Home & Kitchen,APAC,35,3639.72,815.28,10537,378.6,4.3,20.0,Holiday Season
2025-12-08,EcoTemp Thermostat,Home & Kitchen,Latin America,16,1747.07,403.48,13391,382.73,4.4,16.0,Holiday Season
2025-12-08,GlowSerum v2,Beauty,North America,46,2046.59,1303.81,2341,211.69,4.8,11.0,Holiday Season
2025-12-08,GlowSerum v2,Beauty,EMEA,43,1762.65,1033.95,5389,335.31,4.5,18.0,Holiday Season
2025-12-08,GlowSerum v2,Beauty,APAC,37,1664.67,1056.62,4505,212.65,4.0,10.0,Holiday Season
2025-12-08,GlowSerum v2,Beauty,Latin America,23,1011.8,558.63,10698,432.95,4.6,12.0,Holiday Season
2025-12-08,Apex Yoga Mat,Sports,North America,34,1114.92,566.92,7913,288.47,4.7,18.0,Holiday Season
2025-12-08,Apex Yoga Mat,Sports,EMEA,26,883.78,473.91,10830,183.84,4.7,15.0,Holiday Season
2025-12-08,Apex Yoga Mat,Sports,APAC,36,1209.3,609.08,8218,385.37,4.1,16.0,Holiday Season
2025-12-08,Apex Yoga Mat,Sports,Latin America,17,605.05,325.61,13453,166.0,4.6,11.0,Holiday Season
2025-12-09,Smart Pro Watch,Electronics,North America,47,8365.58,3118.92,5417,307.69,4.6,11.0,Holiday Season
2025-12-09,Smart Pro Watch,Electronics,EMEA,44,7127.64,2182.61,8077,421.09,5.0,19.0,Holiday Season
2025-12-09,Smart Pro Watch,Electronics,APAC,35,5739.71,1805.75,6979,336.62,4.2,18.0,Holiday Season
2025-12-09,Smart Pro Watch,Electronics,Latin America,22,3783.81,1258.62,11421,421.23,4.6,14.0,Holiday Season
2025-12-09,Neural Headset,Electronics,North America,41,10331.66,4135.89,4922,183.89,4.9,16.0,Holiday Season
2025-12-09,Neural Headset,Electronics,EMEA,35,8924.7,3579.36,8579,382.06,4.1,15.0,Holiday Season
2025-12-09,Neural Headset,Electronics,APAC,45,11069.63,4229.32,4391,362.15,4.5,18.0,Holiday Season
2025-12-09,Neural Headset,Electronics,Latin America,25,6524.78,2727.21,10038,190.77,4.7,13.0,Holiday Season
2025-12-09,AeroFit Runner Tee,Apparel,North America,78,2374.42,1197.4,509,341.34,4.9,13.0,Holiday Season
2025-12-09,AeroFit Runner Tee,Apparel,EMEA,54,1587.15,782.49,1366,195.49,4.4,16.0,Holiday Season
2025-12-09,AeroFit Runner Tee,Apparel,APAC,61,1835.58,882.26,678,398.24,4.9,14.0,Holiday Season
2025-12-09,AeroFit Runner Tee,Apparel,Latin America,49,1405.9,614.08,5962,424.05,4.5,18.0,Holiday Season
2025-12-09,Holo-Knit Hoodie,Apparel,North America,70,4983.38,2387.77,10,303.71,4.2,11.0,Holiday Season
2025-12-09,Holo-Knit Hoodie,Apparel,EMEA,68,4623.42,2135.27,1677,161.82,4.7,15.0,Holiday Season
2025-12-09,Holo-Knit Hoodie,Apparel,APAC,39,2745.26,1271.89,356,278.2,4.4,12.0,Holiday Season
2025-12-09,Holo-Knit Hoodie,Apparel,Latin America,35,2435.7,1094.4,6116,325.82,4.8,13.0,Holiday Season
2025-12-09,EcoTemp Thermostat,Home & Kitchen,North America,36,4118.08,1211.75,9087,394.17,4.6,12.0,Holiday Season
2025-12-09,EcoTemp Thermostat,Home & Kitchen,EMEA,23,2451.61,593.4,11379,257.41,4.0,18.0,Holiday Season
2025-12-09,EcoTemp Thermostat,Home & Kitchen,APAC,26,2872.78,741.33,10511,414.43,4.9,15.0,Holiday Season
2025-12-09,EcoTemp Thermostat,Home & Kitchen,Latin America,16,1767.86,418.67,13375,405.14,4.1,15.0,Holiday Season
2025-12-09,GlowSerum v2,Beauty,North America,59,2359.53,1380.8,2282,375.63,4.7,20.0,Holiday Season
2025-12-09,GlowSerum v2,Beauty,EMEA,37,1609.18,967.84,5352,345.8,4.6,13.0,Holiday Season
2025-12-09,GlowSerum v2,Beauty,APAC,46,1885.62,1128.44,4459,269.29,4.1,18.0,Holiday Season
2025-12-09,GlowSerum v2,Beauty,Latin America,38,1576.68,946.67,10660,240.49,4.9,17.0,Holiday Season
2025-12-09,Apex Yoga Mat,Sports,North America,36,1166.11,622.62,7877,158.46,4.2,19.0,Holiday Season
2025-12-09,Apex Yoga Mat,Sports,EMEA,23,754.21,351.99,10807,321.22,5.0,18.0,Holiday Season
2025-12-09,Apex Yoga Mat,Sports,APAC,31,991.75,493.73,8187,256.53,4.8,20.0,Holiday Season
2025-12-09,Apex Yoga Mat,Sports,Latin America,17,605.05,299.08,13436,272.11,4.8,11.0,Holiday Season
2025-12-10,Smart Pro Watch,Electronics,North America,39,6863.66,2532.49,5378,165.52,4.6,12.0,Holiday Season
2025-12-10,Smart Pro Watch,Electronics,EMEA,33,5543.72,1816.2,8044,390.8,4.7,16.0,Holiday Season
2025-12-10,Smart Pro Watch,Electronics,APAC,31,5579.72,2114.26,6948,222.54,4.8,10.0,Holiday Season
2025-12-10,Smart Pro Watch,Electronics,Latin America,25,4199.79,1356.48,11396,373.79,4.7,16.0,Holiday Season
2025-12-10,Neural Headset,Electronics,North America,42,11087.63,4689.17,4880,394.66,4.5,12.0,Holiday Season
2025-12-10,Neural Headset,Electronics,EMEA,41,10700.64,4464.66,8538,344.75,4.3,13.0,Holiday Season
2025-12-10,Neural Headset,Electronics,APAC,34,8771.71,3563.82,4357,432.23,4.3,14.0,Holiday Season
2025-12-10,Neural Headset,Electronics,Latin America,25,6299.79,2446.81,10013,412.41,4.7,16.0,Holiday Season
2025-12-10,AeroFit Runner Tee,Apparel,North America,79,2239.01,1088.1,430,180.91,4.4,19.0,Holiday Season
2025-12-10,AeroFit Runner Tee,Apparel,EMEA,63,1807.58,837.08,1303,355.02,4.0,18.0,Holiday Season
2025-12-10,AeroFit Runner Tee,Apparel,APAC,64,1903.46,967.78,614,159.74,4.6,15.0,Holiday Season
2025-12-10,AeroFit Runner Tee,Apparel,Latin America,53,1520.67,692.91,5909,343.87,4.3,18.0,Holiday Season
2025-12-10,Holo-Knit Hoodie,Apparel,North America,80,5247.34,2310.74,337,227.86,4.8,18.0,Holiday Season
2025-12-10,Holo-Knit Hoodie,Apparel,EMEA,58,4175.48,2004.16,1619,334.34,4.5,10.0,Holiday Season
2025-12-10,Holo-Knit Hoodie,Apparel,APAC,75,5039.37,2240.2,281,398.02,4.8,16.0,Holiday Season
2025-12-10,Holo-Knit Hoodie,Apparel,Latin America,41,2754.86,1193.56,6075,341.93,4.4,16.0,Holiday Season
2025-12-10,EcoTemp Thermostat,Home & Kitchen,North America,27,2983.27,829.77,9060,190.65,4.8,15.0,Holiday Season
2025-12-10,EcoTemp Thermostat,Home & Kitchen,EMEA,20,2131.84,526.25,11359,182.84,4.8,18.0,Holiday Season
2025-12-10,EcoTemp Thermostat,Home & Kitchen,APAC,27,2807.78,601.25,10484,402.77,4.8,20.0,Holiday Season
2025-12-10,EcoTemp Thermostat,Home & Kitchen,Latin America,21,2211.13,505.21,13354,272.17,4.8,19.0,Holiday Season
2025-12-10,GlowSerum v2,Beauty,North America,55,2337.03,1473.6,2227,154.37,4.5,15.0,Holiday Season
2025-12-10,GlowSerum v2,Beauty,EMEA,44,1847.63,1105.27,5308,329.98,4.2,16.0,Holiday Season
2025-12-10,GlowSerum v2,Beauty,APAC,58,2551.49,1582.85,4401,395.27,4.2,12.0,Holiday Season
2025-12-10,GlowSerum v2,Beauty,Latin America,36,1457.71,845.21,10624,290.44,4.7,19.0,Holiday Season
2025-12-10,Apex Yoga Mat,Sports,North America,37,1213.3,618.06,7840,309.46,4.6,18.0,Holiday Season
2025-12-10,Apex Yoga Mat,Sports,EMEA,26,935.77,526.8,10781,180.24,4.8,10.0,Holiday Season
2025-12-10,Apex Yoga Mat,Sports,APAC,31,1078.53,602.56,8156,168.31,4.3,13.0,Holiday Season
2025-12-10,Apex Yoga Mat,Sports,Latin America,19,645.84,318.1,13417,247.21,4.5,15.0,Holiday Season
2025-12-11,Smart Pro Watch,Electronics,North America,50,7999.6,2460.71,5328,156.67,5.0,20.0,Holiday Season
2025-12-11,Smart Pro Watch,Electronics,EMEA,43,7309.63,2472.54,8001,429.29,4.3,15.0,Holiday Season
2025-12-11,Smart Pro Watch,Electronics,APAC,39,7019.65,2644.36,6909,342.03,4.8,10.0,Holiday Season
2025-12-11,Smart Pro Watch,Electronics,Latin America,27,4859.76,1821.09,11369,275.26,5.0,10.0,Holiday Season
2025-12-11,Neural Headset,Electronics,North America,46,11315.62,4337.62,4834,312.93,4.7,18.0,Holiday Season
2025-12-11,Neural Headset,Electronics,EMEA,39,9476.68,3535.34,8499,366.12,4.2,19.0,Holiday Season
2025-12-11,Neural Headset,Electronics,APAC,37,9878.67,4264.88,4320,255.92,4.1,11.0,Holiday Season
2025-12-11,Neural Headset,Electronics,Latin America,27,6560.78,2417.49,9986,373.68,4.8,19.0,Holiday Season
2025-12-11,AeroFit Runner Tee,Apparel,North America,86,2617.95,1336.47,344,311.3,4.7,13.0,Holiday Season
2025-12-11,AeroFit Runner Tee,Apparel,EMEA,66,2032.22,1005.43,1237,412.2,4.0,12.0,Holiday Season
2025-12-11,AeroFit Runner Tee,Apparel,APAC,67,1922.35,942.09,547,170.12,4.0,18.0,Holiday Season
2025-12-11,AeroFit Runner Tee,Apparel,Latin America,46,1352.01,634.52,5863,294.71,4.9,16.0,Holiday Season
2025-12-11,Holo-Knit Hoodie,Apparel,North America,80,5311.34,2392.64,257,156.26,4.7,17.0,Holiday Season
2025-12-11,Holo-Knit Hoodie,Apparel,EMEA,48,3455.57,1676.53,1571,205.03,4.3,10.0,Holiday Season
2025-12-11,Holo-Knit Hoodie,Apparel,APAC,77,5050.57,2171.13,204,431.16,4.1,18.0,Holiday Season
2025-12-11,Holo-Knit Hoodie,Apparel,Latin America,40,2655.67,1129.98,6035,343.49,4.0,17.0,Holiday Season
2025-12-11,EcoTemp Thermostat,Home & Kitchen,North America,33,3603.32,928.49,9027,404.13,4.9,16.0,Holiday Season
2025-12-11,EcoTemp Thermostat,Home & Kitchen,EMEA,21,2265.73,554.0,11338,295.44,4.5,17.0,Holiday Season
2025-12-11,EcoTemp Thermostat,Home & Kitchen,APAC,29,3128.86,798.07,10455,275.84,4.6,17.0,Holiday Season
2025-12-11,EcoTemp Thermostat,Home & Kitchen,Latin America,17,1789.96,411.13,13337,211.71,4.8,19.0,Holiday Season
2025-12-11,GlowSerum v2,Beauty,North America,56,2295.54,1399.73,2171,223.9,4.7,18.0,Holiday Season
2025-12-11,GlowSerum v2,Beauty,EMEA,38,1652.67,1033.37,5270,197.64,4.9,13.0,Holiday Season
2025-12-11,GlowSerum v2,Beauty,APAC,45,2002.1,1249.54,4356,310.77,5.0,11.0,Holiday Season
2025-12-11,GlowSerum v2,Beauty,Latin America,28,1161.77,684.21,10596,230.59,4.1,17.0,Holiday Season
2025-12-11,Apex Yoga Mat,Sports,North America,38,1276.48,690.98,7802,214.55,4.8,16.0,Holiday Season
2025-12-11,Apex Yoga Mat,Sports,EMEA,28,929.37,460.9,10753,306.26,4.2,17.0,Holiday Season
2025-12-11,Apex Yoga Mat,Sports,APAC,38,1322.07,687.22,8118,411.95,4.6,13.0,Holiday Season
2025-12-11,Apex Yoga Mat,Sports,Latin America,19,668.63,319.77,13398,331.7,4.9,12.0,Holiday Season
2025-12-12,Smart Pro Watch,Electronics,North America,46,7451.63,2298.85,5282,372.12,4.3,19.0,Holiday Season
2025-12-12,Smart Pro Watch,Electronics,EMEA,34,5779.71,1998.29,7967,166.44,4.7,15.0,Holiday Season
2025-12-12,Smart Pro Watch,Electronics,APAC,35,5739.71,1815.3,6874,298.4,4.8,18.0,Holiday Season
2025-12-12,Smart Pro Watch,Electronics,Latin America,27,4805.76,1793.85,11342,168.22,4.9,11.0,Holiday Season
2025-12-12,Neural Headset,Electronics,North America,47,11843.61,4681.73,4787,448.48,4.0,16.0,Holiday Season
2025-12-12,Neural Headset,Electronics,EMEA,25,6674.78,2846.38,8474,314.08,4.8,11.0,Holiday Season
2025-12-12,Neural Headset,Electronics,APAC,34,9179.69,3981.61,4286,392.99,4.2,10.0,Holiday Season
2025-12-12,Neural Headset,Electronics,Latin America,23,6140.8,2618.28,9963,290.52,4.3,11.0,Holiday Season
2025-12-12,AeroFit Runner Tee,Apparel,North America,95,2725.72,1293.66,249,409.74,4.1,18.0,Holiday Season
2025-12-12,AeroFit Runner Tee,Apparel,EMEA,41,1233.75,606.68,1196,212.94,4.2,14.0,Holiday Season
2025-12-12,AeroFit Runner Tee,Apparel,APAC,51,1588.2,836.34,496,152.24,4.7,11.0,Holiday Season
2025-12-12,AeroFit Runner Tee,Apparel,Latin America,45,1354.11,681.85,5818,169.75,4.0,14.0,Holiday Season
2025-12-12,Holo-Knit Hoodie,Apparel,North America,83,5576.9,2505.21,174,336.26,4.2,16.0,Holiday Season
2025-12-12,Holo-Knit Hoodie,Apparel,EMEA,49,3214.0,1390.91,1522,237.23,4.6,18.0,Holiday Season
2025-12-12,Holo-Knit Hoodie,Apparel,APAC,61,4001.1,1766.34,143,156.12,4.1,18.0,Holiday Season
2025-12-12,Holo-Knit Hoodie,Apparel,Latin America,49,3370.78,1502.24,5986,419.03,4.2,14.0,Holiday Season
2025-12-12,EcoTemp Thermostat,Home & Kitchen,North America,30,3158.76,712.17,8997,427.09,4.5,19.0,Holiday Season
2025-12-12,EcoTemp Thermostat,Home & Kitchen,EMEA,21,2238.43,540.22,11317,241.35,4.7,18.0,Holiday Season
2025-12-12,EcoTemp Thermostat,Home & Kitchen,APAC,23,2481.51,630.33,10432,229.26,4.3,17.0,Holiday Season
2025-12-12,EcoTemp Thermostat,Home & Kitchen,Latin America,17,1789.96,364.21,13320,399.4,4.6,19.0,Holiday Season
2025-12-12,GlowSerum v2,Beauty,North America,47,2044.09,1264.1,2124,300.54,4.1,13.0,Holiday Season
2025-12-12,GlowSerum v2,Beauty,EMEA,47,1903.12,1121.16,5223,308.42,4.9,19.0,Holiday Season
2025-12-12,GlowSerum v2,Beauty,APAC,42,1700.66,1000.41,4314,281.49,4.6,19.0,Holiday Season
2025-12-12,GlowSerum v2,Beauty,Latin America,24,1079.78,641.07,10572,315.12,4.2,10.0,Holiday Season
2025-12-12,Apex Yoga Mat,Sports,North America,28,1007.75,550.33,7774,262.06,4.9,10.0,Holiday Season
2025-12-12,Apex Yoga Mat,Sports,EMEA,30,1043.74,520.37,10723,413.92,4.2,13.0,Holiday Season
2025-12-12,Apex Yoga Mat,Sports,APAC,32,1074.93,542.6,8086,337.75,4.8,16.0,Holiday Season
2025-12-12,Apex Yoga Mat,Sports,Latin America,19,615.45,279.43,13379,280.34,4.3,19.0,Holiday Season
2025-12-13,Smart Pro Watch,Electronics,North America,68,11559.42,4003.89,5704,303.63,4.6,15.0,Holiday Season
2025-12-13,Smart Pro Watch,Electronics,EMEA,51,8567.57,2883.52,8401,297.34,4.9,16.0,Holiday Season
2025-12-13,Smart Pro Watch,Electronics,APAC,71,11785.41,3873.62,7359,408.73,4.0,17.0,Holiday Season
2025-12-13,Smart Pro Watch,Electronics,Latin America,40,6639.67,2193.83,11602,184.25,4.8,17.0,Holiday Season
2025-12-13,Neural Headset,Electronics,North America,70,16799.44,6206.54,5071,373.0,4.3,20.0,Holiday Season
2025-12-13,Neural Headset,Electronics,EMEA,42,11087.63,4732.02,8787,223.28,4.8,12.0,Holiday Season
2025-12-13,Neural Headset,Electronics,APAC,56,14951.5,6494.47,4823,229.23,4.3,11.0,Holiday Season
2025-12-13,Neural Headset,Electronics,Latin America,41,10454.65,4201.55,10258,413.21,4.7,15.0,Holiday Season
2025-12-13,AeroFit Runner Tee,Apparel,North America,104,3165.9,1627.32,582,331.99,4.6,13.0,Holiday Season
2025-12-13,AeroFit Runner Tee,Apparel,EMEA,86,2497.59,1238.99,1459,219.79,4.2,17.0,Holiday Season
2025-12-13,AeroFit Runner Tee,Apparel,APAC,85,2617.25,1387.42,786,160.69,4.7,12.0,Holiday Season
2025-12-13,AeroFit Runner Tee,Apparel,Latin America,41,1276.79,658.8,6261,176.62,4.8,11.0,Holiday Season
2025-12-13,Holo-Knit Hoodie,Apparel,North America,108,7083.91,3094.24,487,408.63,4.5,18.0,Holiday Season
2025-12-13,Holo-Knit Hoodie,Apparel,EMEA,80,5503.31,2555.79,1755,271.52,4.8,14.0,Holiday Season
2025-12-13,Holo-Knit Hoodie,Apparel,APAC,106,7037.52,3146.71,447,301.16,4.5,17.0,Holiday Season
2025-12-13,Holo-Knit Hoodie,Apparel,Latin America,76,4984.98,2191.23,6413,232.35,4.2,18.0,Holiday Season
2025-12-13,EcoTemp Thermostat,Home & Kitchen,North America,43,4527.55,1109.73,9291,256.31,4.3,19.0,Holiday Season
2025-12-13,EcoTemp Thermostat,Home & Kitchen,EMEA,29,3091.16,752.82,11668,306.04,4.2,18.0,Holiday Season
